#Time, x, y, z
2.886	                                          Total                            :       2.34445e+07       -468795       37443.3
2.887	                                          Total                            :       2.07505e+07       5.28539e+08       9153.65
2.888	                                          Total                            :       2.34645e+07       -449822       38294.2
2.889	                                          Total                            :       1.96582e+07       5.28974e+08       9762.21
2.89	                                          Total                            :       2.34074e+07       -479229       37613.4
2.891	                                          Total                            :       2.10766e+07       5.27385e+08       9258.85
2.892	                                          Total                            :       2.34249e+07       -453153       38513.3
2.893	                                          Total                            :       1.97482e+07       5.27831e+08       9337.19
2.894	                                          Total                            :       2.33676e+07       -470587       37868.8
2.895	                                          Total                            :       2.08089e+07       5.26226e+08       9278.48
2.896	                                          Total                            :       2.33792e+07       -452070       38558.2
2.897	                                          Total                            :       1.96392e+07       5.26565e+08       8992.22
2.898	                                          Total                            :       2.3331e+07       -469534       38038.6
2.899	                                          Total                            :       2.07138e+07       5.25212e+08       9425.46
2.9	                                          Total                            :       2.33382e+07       -456270       38759.5
2.901	                                          Total                            :       1.97872e+07       5.25371e+08       8766.79
2.902	                                          Total                            :       2.32948e+07       -477414       38308.5
2.903	                                          Total                            :       2.09278e+07       5.24162e+08       9211.08
2.904	                                          Total                            :       2.33001e+07       -449797       38371.5
2.905	                                          Total                            :       1.95345e+07       5.24418e+08       8399.92
2.906	                                          Total                            :       2.32527e+07       -477654       36986.9
2.907	                                          Total                            :       2.10378e+07       5.23079e+08       9189.94
2.908	                                          Total                            :       2.32595e+07       -434121       37823.1
2.909	                                          Total                            :       1.88805e+07       5.23408e+08       8203.79
2.91	                                          Total                            :       2.3224e+07       -492657       36953.9
2.911	                                          Total                            :       2.15712e+07       5.22322e+08       8709.86
2.912	                                          Total                            :       2.32195e+07       -431823       37063.1
2.913	                                          Total                            :       1.8858e+07       5.2231e+08       8620.01
2.914	                                          Total                            :       2.31972e+07       -466937       36335.5
2.915	                                          Total                            :       2.06616e+07       5.21724e+08       8112.78
2.916	                                          Total                            :       2.31858e+07       -441071       36859.7
2.917	                                          Total                            :       1.92886e+07       5.21479e+08       9032.65
2.918	                                          Total                            :       2.31589e+07       -456540       35722.3
2.919	                                          Total                            :       2.00824e+07       5.20953e+08       8043.31
2.92	                                          Total                            :       2.31514e+07       -447163       36357.3
2.921	                                          Total                            :       1.96293e+07       5.20981e+08       8521.81
2.922	                                          Total                            :       2.31109e+07       -442742       36167.3
2.923	                                          Total                            :       1.9537e+07       5.19543e+08       7766.84
2.924	                                          Total                            :       2.31229e+07       -456800       36306.9
2.925	                                          Total                            :       1.99994e+07       5.20257e+08       8301.25
2.926	                                          Total                            :       2.30758e+07       -442922       36563.1
2.927	                                          Total                            :       1.94461e+07       5.1868e+08       8107.58
2.928	                                          Total                            :       2.3091e+07       -463102       36335.3
2.929	                                          Total                            :       2.02987e+07       5.19313e+08       7815.12
2.93	                                          Total                            :       2.30454e+07       -455021       36537.3
2.931	                                          Total                            :       1.99309e+07       5.17838e+08       8443.74
2.932	                                          Total                            :       2.30438e+07       -461043       36431.3
2.933	                                          Total                            :       2.01309e+07       5.17926e+08       7301.05
2.934	                                          Total                            :       2.30182e+07       -460891       36665.9
2.935	                                          Total                            :       2.01178e+07       5.17193e+08       8055.43
2.936	                                          Total                            :       2.30064e+07       -465860       36437.8
2.937	                                          Total                            :       2.02734e+07       5.16867e+08       7532.39
2.938	                                          Total                            :       2.30008e+07       -460513       36778.4
2.939	                                          Total                            :       2.00972e+07       5.16824e+08       7282.84
2.94	                                          Total                            :       2.29725e+07       -462519       36594
2.941	                                          Total                            :       2.00645e+07       5.15882e+08       7662.22
2.942	                                          Total                            :       2.29758e+07       -463307       36956
2.943	                                          Total                            :       2.02058e+07       5.16184e+08       7338.18
2.944	                                          Total                            :       2.295e+07       -476061       36670.2
2.945	                                          Total                            :       2.04388e+07       5.15314e+08       7195.8
2.946	                                          Total                            :       2.2942e+07       -463313       37194
2.947	                                          Total                            :       2.02705e+07       5.15251e+08       7659.97
2.948	                                          Total                            :       2.29163e+07       -471543       36500.8
2.949	                                          Total                            :       2.02097e+07       5.14356e+08       6913.63
2.95	                                          Total                            :       2.29135e+07       -475504       37012.3
2.951	                                          Total                            :       2.06485e+07       5.14607e+08       7786.45
2.952	                                          Total                            :       2.28907e+07       -480025       36726.2
2.953	                                          Total                            :       2.05913e+07       5.13704e+08       7024.09
2.954	                                          Total                            :       2.28891e+07       -475404       37214.1
2.955	                                          Total                            :       2.05102e+07       5.1407e+08       8121.93
2.956	                                          Total                            :       2.28673e+07       -487123       36746.8
2.957	                                          Total                            :       2.08278e+07       5.13242e+08       6868.38
2.958	                                          Total                            :       2.28326e+07       -474428       36805.8
2.959	                                          Total                            :       2.0391e+07       5.12346e+08       7826.24
2.96	                                          Total                            :       2.28218e+07       -492571       36286.7
2.961	                                          Total                            :       2.10823e+07       5.12045e+08       6943.46
2.962	                                          Total                            :       2.27639e+07       -476348       36680.5
2.963	                                          Total                            :       2.04668e+07       5.10206e+08       7193.32
2.964	                                          Total                            :       2.28091e+07       -508308       36566.1
2.965	                                          Total                            :       2.16027e+07       5.11823e+08       6875.83
2.966	                                          Total                            :       2.27368e+07       -478383       35897.7
2.967	                                          Total                            :       2.05305e+07       5.09624e+08       6948.63
2.968	                                          Total                            :       2.27669e+07       -499200       36676.1
2.969	                                          Total                            :       2.12072e+07       5.10544e+08       6943.74
2.97	                                          Total                            :       2.27118e+07       -489157       36591.5
2.971	                                          Total                            :       2.09398e+07       5.09025e+08       6708.2
2.972	                                          Total                            :       2.27437e+07       -503662       36352
2.973	                                          Total                            :       2.13239e+07       5.09921e+08       7231.89
2.974	                                          Total                            :       2.26925e+07       -495411       36723.9
2.975	                                          Total                            :       2.1246e+07       5.08362e+08       6596.21
2.976	                                          Total                            :       2.27185e+07       -504289       36220.1
2.977	                                          Total                            :       2.13124e+07       5.09329e+08       7461.99
2.978	                                          Total                            :       2.26522e+07       -490446       36825.5
2.979	                                          Total                            :       2.10493e+07       5.07209e+08       6343.73
2.98	                                          Total                            :       2.26605e+07       -490972       36299.4
2.981	                                          Total                            :       2.07855e+07       5.07577e+08       7432.94
2.982	                                          Total                            :       2.26249e+07       -491068       36499.4
2.983	                                          Total                            :       2.09963e+07       5.06578e+08       6254.06
2.984	                                          Total                            :       2.26289e+07       -493144       36486.7
2.985	                                          Total                            :       2.08824e+07       5.06774e+08       7492.24
2.986	                                          Total                            :       2.25811e+07       -491287       36368.3
2.987	                                          Total                            :       2.09814e+07       5.05284e+08       6184.76
2.988	                                          Total                            :       2.25496e+07       -497672       36339.4
2.989	                                          Total                            :       2.11132e+07       5.04583e+08       7379.63
2.99	                                          Total                            :       2.25267e+07       -487601       36686.6
2.991	                                          Total                            :       2.08838e+07       5.03993e+08       6307.57
2.992	                                          Total                            :       2.25205e+07       -503219       36386.7
2.993	                                          Total                            :       2.12777e+07       5.03937e+08       7076.2
2.994	                                          Total                            :       2.24939e+07       -492721       36454.9
2.995	                                          Total                            :       2.10757e+07       5.03181e+08       6372.35
2.996	                                          Total                            :       2.24812e+07       -507217       36155.9
2.997	                                          Total                            :       2.14261e+07       5.02996e+08       7088.07
2.998	                                          Total                            :       2.24471e+07       -487108       36190.8
2.999	                                          Total                            :       2.07901e+07       5.01989e+08       6160.29
3	                                          Total                            :       2.24327e+07       -499949       36257.4
3.001	                                          Total                            :       2.11751e+07       5.01733e+08       7483.84
3.002	                                          Total                            :       2.24145e+07       -499672       36405.2
3.003	                                          Total                            :       2.11996e+07       5.01347e+08       5697.5
3.004	                                          Total                            :       2.23998e+07       -498453       36368
3.005	                                          Total                            :       2.1002e+07       5.01008e+08       7498.75
3.006	                                          Total                            :       2.23777e+07       -509268       36509.5
3.007	                                          Total                            :       2.16008e+07       5.00276e+08       5562.68
3.008	                                          Total                            :       2.23618e+07       -492474       36391.5
3.009	                                          Total                            :       2.08368e+07       5.00037e+08       7688.37
3.01	                                          Total                            :       2.23309e+07       -508428       36505
3.011	                                          Total                            :       2.15211e+07       4.98966e+08       5789.75
3.012	                                          Total                            :       2.23268e+07       -503427       36363.7
3.013	                                          Total                            :       2.1247e+07       4.99254e+08       7774.98
3.014	                                          Total                            :       2.22907e+07       -505944       36606.2
3.015	                                          Total                            :       2.13601e+07       4.97924e+08       5880.32
3.016	                                          Total                            :       2.22918e+07       -498005       36372.8
3.017	                                          Total                            :       2.10422e+07       4.98351e+08       7477.6
3.018	                                          Total                            :       2.22613e+07       -501830       36589.6
3.019	                                          Total                            :       2.11802e+07       4.97254e+08       6183.77
3.02	                                          Total                            :       2.22455e+07       -490202       36484.3
3.021	                                          Total                            :       2.06808e+07       4.97145e+08       7138.7
3.022	                                          Total                            :       2.22215e+07       -508335       36666
3.023	                                          Total                            :       2.14235e+07       4.96209e+08       6306.36
3.024	                                          Total                            :       2.22017e+07       -502366       36446.5
3.025	                                          Total                            :       2.11525e+07       4.95951e+08       7243.74
3.026	                                          Total                            :       2.21712e+07       -494893       36815.9
3.027	                                          Total                            :       2.08107e+07       4.94884e+08       6069.87
3.028	                                          Total                            :       2.21631e+07       -505236       36801.8
3.029	                                          Total                            :       2.13336e+07       4.94927e+08       7734.07
3.03	                                          Total                            :       2.21368e+07       -493288       37115.6
3.031	                                          Total                            :       2.0665e+07       4.94145e+08       5964.43
3.032	                                          Total                            :       2.21273e+07       -512697       37072.9
3.033	                                          Total                            :       2.15558e+07       4.93985e+08       7593.52
3.034	                                          Total                            :       2.2101e+07       -483557       37358.5
3.035	                                          Total                            :       2.03573e+07       4.92988e+08       6083.96
3.036	                                          Total                            :       2.20957e+07       -511593       36337.5
3.037	                                          Total                            :       2.14853e+07       4.9332e+08       7337.31
3.038	                                          Total                            :       2.20652e+07       -488759       37260.2
3.039	                                          Total                            :       2.04924e+07       4.92072e+08       6602.52
3.04	                                          Total                            :       2.20758e+07       -506104       35722
3.041	                                          Total                            :       2.11178e+07       4.92719e+08       7405.92
3.042	                                          Total                            :       2.20363e+07       -495292       36278.1
3.043	                                          Total                            :       2.08835e+07       4.91441e+08       6824.2
3.044	                                          Total                            :       2.20337e+07       -495595       35642
3.045	                                          Total                            :       2.07286e+07       4.91582e+08       7157
3.046	                                          Total                            :       2.20178e+07       -502903       35993.8
3.047	                                          Total                            :       2.11231e+07       4.90988e+08       6685.62
3.048	                                          Total                            :       2.2016e+07       -485181       35701.1
3.049	                                          Total                            :       2.03126e+07       4.9102e+08       6918.29
3.05	                                          Total                            :       2.19792e+07       -505254       35920.8
3.051	                                          Total                            :       2.12107e+07       4.89946e+08       6684.64
3.052	                                          Total                            :       2.19489e+07       -490028       35978.1
3.053	                                          Total                            :       2.05444e+07       4.89273e+08       7312.35
3.054	                                          Total                            :       2.19388e+07       -499324       35938.3
3.055	                                          Total                            :       2.09589e+07       4.89025e+08       6769.92
3.056	                                          Total                            :       2.19186e+07       -491656       36174.3
3.057	                                          Total                            :       2.05751e+07       4.88515e+08       7263.87
3.058	                                          Total                            :       2.18943e+07       -500395       36111.1
3.059	                                          Total                            :       2.0992e+07       4.87792e+08       6811.86
3.06	                                          Total                            :       2.18802e+07       -495112       36320.3
3.061	                                          Total                            :       2.0662e+07       4.87636e+08       7427.56
3.062	                                          Total                            :       2.18616e+07       -492397       36173.5
3.063	                                          Total                            :       2.07598e+07       4.87083e+08       6759.18
3.064	                                          Total                            :       2.18458e+07       -493986       36502.9
3.065	                                          Total                            :       2.05698e+07       4.86776e+08       7330.01
3.066	                                          Total                            :       2.18306e+07       -493852       36508
3.067	                                          Total                            :       2.07557e+07       4.86321e+08       6615.35
3.068	                                          Total                            :       2.18129e+07       -489124       36485
3.069	                                          Total                            :       2.03691e+07       4.85864e+08       7356.18
3.07	                                          Total                            :       2.18038e+07       -494513       36695.2
3.071	                                          Total                            :       2.07266e+07       4.85708e+08       6515.56
3.072	                                          Total                            :       2.17776e+07       -488330       36573.1
3.073	                                          Total                            :       2.03923e+07       4.85022e+08       7383.31
3.074	                                          Total                            :       2.17652e+07       -497534       36678.2
3.075	                                          Total                            :       2.08661e+07       4.84843e+08       6497.6
3.076	                                          Total                            :       2.17402e+07       -484698       36843.7
3.077	                                          Total                            :       2.02467e+07       4.84218e+08       7100.4
3.078	                                          Total                            :       2.17252e+07       -497546       36784.8
3.079	                                          Total                            :       2.0899e+07       4.8371e+08       6441.24
3.08	                                          Total                            :       2.16982e+07       -488510       36709.1
3.081	                                          Total                            :       2.03967e+07       4.83191e+08       6930.97
3.082	                                          Total                            :       2.16985e+07       -491276       36837.9
3.083	                                          Total                            :       2.07271e+07       4.83157e+08       6334.39
3.084	                                          Total                            :       2.16642e+07       -479724       36480.9
3.085	                                          Total                            :       1.99758e+07       4.82323e+08       6905.54
3.086	                                          Total                            :       2.16622e+07       -487595       36678.9
3.087	                                          Total                            :       2.06068e+07       4.82382e+08       6298.06
3.088	                                          Total                            :       2.16308e+07       -490829       36555.2
3.089	                                          Total                            :       2.04601e+07       4.81424e+08       7046.78
3.09	                                          Total                            :       2.16369e+07       -467357       37061.1
3.091	                                          Total                            :       1.97759e+07       4.81656e+08       6021.36
3.092	                                          Total                            :       2.16111e+07       -486941       36519.1
3.093	                                          Total                            :       2.02431e+07       4.81041e+08       7030.4
3.094	                                          Total                            :       2.16011e+07       -458414       36953.4
3.095	                                          Total                            :       1.9429e+07       4.80726e+08       5895.85
3.096	                                          Total                            :       2.1555e+07       -483720       36809.5
3.097	                                          Total                            :       2.00996e+07       4.79599e+08       6892.14
3.098	                                          Total                            :       2.15415e+07       -454222       37094.4
3.099	                                          Total                            :       1.92957e+07       4.79245e+08       5852.71
3.1	                                          Total                            :       2.15201e+07       -479780       36709.7
3.101	                                          Total                            :       1.99592e+07       4.788e+08       6563.62
3.102	                                          Total                            :       2.15138e+07       -447087       37004.5
3.103	                                          Total                            :       1.89741e+07       4.78642e+08       5873.7
3.104	                                          Total                            :       2.1494e+07       -483080       36981.8
3.105	                                          Total                            :       2.01051e+07       4.7817e+08       6546.48
3.106	                                          Total                            :       2.14773e+07       -452477       37100.3
3.107	                                          Total                            :       1.91441e+07       4.77677e+08       6065.57
3.108	                                          Total                            :       2.14585e+07       -470608       36971.7
3.109	                                          Total                            :       1.95984e+07       4.77249e+08       6421.06
3.11	                                          Total                            :       2.14566e+07       -458325       36968.5
3.111	                                          Total                            :       1.93102e+07       4.77297e+08       5873.32
3.112	                                          Total                            :       2.14211e+07       -467552       36959.7
3.113	                                          Total                            :       1.95267e+07       4.76204e+08       6274.09
3.114	                                          Total                            :       2.14215e+07       -453961       36821.8
3.115	                                          Total                            :       1.91216e+07       4.76646e+08       5795.44
3.116	                                          Total                            :       2.13891e+07       -463577       37008.5
3.117	                                          Total                            :       1.93584e+07       4.75409e+08       5826.44
3.118	                                          Total                            :       2.13959e+07       -455988       37023.8
3.119	                                          Total                            :       1.91424e+07       4.76046e+08       5946.62
3.12	                                          Total                            :       2.13587e+07       -452569       36926.7
3.121	                                          Total                            :       1.89387e+07       4.74831e+08       5640.27
3.122	                                          Total                            :       2.13571e+07       -462446       37019.7
3.123	                                          Total                            :       1.93488e+07       4.75094e+08       5812.51
3.124	                                          Total                            :       2.13259e+07       -458794       37175
3.125	                                          Total                            :       1.91674e+07       4.74166e+08       5632.33
3.126	                                          Total                            :       2.13128e+07       -456120       36867.7
3.127	                                          Total                            :       1.90592e+07       4.73924e+08       5955.1
3.128	                                          Total                            :       2.13075e+07       -451782       36994.5
3.129	                                          Total                            :       1.88706e+07       4.74033e+08       5580.53
3.13	                                          Total                            :       2.12738e+07       -448451       36689.5
3.131	                                          Total                            :       1.8797e+07       4.73012e+08       5860.58
3.132	                                          Total                            :       2.12752e+07       -458199       36663.6
3.133	                                          Total                            :       1.91628e+07       4.73291e+08       5335.37
3.134	                                          Total                            :       2.12165e+07       -442789       37426
3.135	                                          Total                            :       1.85455e+07       4.71314e+08       5738.09
3.136	                                          Total                            :       2.12074e+07       -446616       37205.5
3.137	                                          Total                            :       1.87025e+07       4.71539e+08       5168.26
3.138	                                          Total                            :       2.1175e+07       -448464       36064.8
3.139	                                          Total                            :       1.86316e+07       4.70466e+08       5675.76
3.14	                                          Total                            :       2.1179e+07       -432362       37696.7
3.141	                                          Total                            :       1.81843e+07       4.70841e+08       4999.27
3.142	                                          Total                            :       2.11396e+07       -446402       36413.4
3.143	                                          Total                            :       1.86248e+07       4.696e+08       5848.94
3.144	                                          Total                            :       2.11248e+07       -423927       36845
3.145	                                          Total                            :       1.78937e+07       4.69206e+08       4928.09
3.146	                                          Total                            :       2.1085e+07       -444003       36605
3.147	                                          Total                            :       1.84485e+07       4.67848e+08       5800.19
3.148	                                          Total                            :       2.10928e+07       -430882       37846.8
3.149	                                          Total                            :       1.81301e+07       4.68502e+08       4807
3.15	                                          Total                            :       2.10708e+07       -435378       37464.2
3.151	                                          Total                            :       1.80984e+07       4.67853e+08       5661.26
3.152	                                          Total                            :       2.10584e+07       -426852       38006.8
3.153	                                          Total                            :       1.7928e+07       4.67635e+08       4537.63
3.154	                                          Total                            :       2.10385e+07       -430573       37541.6
3.155	                                          Total                            :       1.79542e+07       4.67045e+08       5755.33
3.156	                                          Total                            :       2.10232e+07       -404067       38053.2
3.157	                                          Total                            :       1.70305e+07       4.66652e+08       4512.31
3.158	                                          Total                            :       2.09794e+07       -433609       37567.7
3.159	                                          Total                            :       1.80181e+07       4.65358e+08       5748.41
3.16	                                          Total                            :       2.09826e+07       -407993       38117.6
3.161	                                          Total                            :       1.712e+07       4.65536e+08       4730.74
3.162	                                          Total                            :       2.09675e+07       -430425       37396.2
3.163	                                          Total                            :       1.7919e+07       4.6536e+08       5555.46
3.164	                                          Total                            :       2.09315e+07       -402387       38375.9
3.165	                                          Total                            :       1.68467e+07       4.64263e+08       4700.3
3.166	                                          Total                            :       2.09332e+07       -427747       37383.7
3.167	                                          Total                            :       1.78499e+07       4.64778e+08       5246.33
3.168	                                          Total                            :       2.09049e+07       -403019       38180.9
3.169	                                          Total                            :       1.68353e+07       4.63798e+08       4638.52
3.17	                                          Total                            :       2.09055e+07       -422934       36869.1
3.171	                                          Total                            :       1.76608e+07       4.64281e+08       5391.71
3.172	                                          Total                            :       2.08646e+07       -403076       37764.7
3.173	                                          Total                            :       1.68797e+07       4.62911e+08       4688.48
3.174	                                          Total                            :       2.08719e+07       -415971       36898.1
3.175	                                          Total                            :       1.73653e+07       4.63604e+08       5200.02
3.176	                                          Total                            :       2.08282e+07       -407869       37485.6
3.177	                                          Total                            :       1.7079e+07       4.62059e+08       4562.63
3.178	                                          Total                            :       2.08379e+07       -418440       36624.6
3.179	                                          Total                            :       1.74669e+07       4.62708e+08       5148.9
3.18	                                          Total                            :       2.07843e+07       -404303       37489.3
3.181	                                          Total                            :       1.68609e+07       4.61025e+08       4395.59
3.182	                                          Total                            :       2.07968e+07       -413565       36285.7
3.183	                                          Total                            :       1.72777e+07       4.61816e+08       5174.4
3.184	                                          Total                            :       2.07494e+07       -400858       37057.1
3.185	                                          Total                            :       1.66646e+07       4.60231e+08       4201.97
3.186	                                          Total                            :       2.07587e+07       -417483       34577.5
3.187	                                          Total                            :       1.75028e+07       4.61252e+08       5248.08
3.188	                                          Total                            :       2.07365e+07       -387380       33646.7
3.189	                                          Total                            :       1.61072e+07       4.60497e+08       4049.82
3.19	                                          Total                            :       2.0722e+07       -411782       34309.2
3.191	                                          Total                            :       1.72478e+07       4.60431e+08       5305.28
3.192	                                          Total                            :       2.06968e+07       -388597       35829.7
3.193	                                          Total                            :       1.61967e+07       4.5943e+08       3972.89
3.194	                                          Total                            :       2.06813e+07       -406635       35618.3
3.195	                                          Total                            :       1.70496e+07       4.59358e+08       5212.71
3.196	                                          Total                            :       2.0661e+07       -390458       36355.8
3.197	                                          Total                            :       1.62858e+07       4.58426e+08       4003.48
3.198	                                          Total                            :       2.06459e+07       -401379       36038.3
3.199	                                          Total                            :       1.68243e+07       4.58391e+08       5190.92
3.2	                                          Total                            :       2.06238e+07       -386893       36329
3.201	                                          Total                            :       1.61247e+07       4.57727e+08       4010.08
3.202	                                          Total                            :       2.06173e+07       -395400       36078.7
3.203	                                          Total                            :       1.65803e+07       4.57895e+08       4986.69
3.204	                                          Total                            :       2.05818e+07       -390396       36152.9
3.205	                                          Total                            :       1.62519e+07       4.56624e+08       4048.28
3.206	                                          Total                            :       2.05723e+07       -389127       35996.9
3.207	                                          Total                            :       1.62994e+07       4.56722e+08       4905.96
3.208	                                          Total                            :       2.05497e+07       -391862       36086.9
3.209	                                          Total                            :       1.6354e+07       4.55935e+08       4178.36
3.21	                                          Total                            :       2.0533e+07       -391095       35850.9
3.211	                                          Total                            :       1.62983e+07       4.55733e+08       4875.83
3.212	                                          Total                            :       2.05038e+07       -384239       36078.4
3.213	                                          Total                            :       1.59593e+07       4.54759e+08       4086.1
3.214	                                          Total                            :       2.05101e+07       -393855       35836.2
3.215	                                          Total                            :       1.64043e+07       4.55316e+08       4856.36
3.216	                                          Total                            :       2.04687e+07       -375786       36256.8
3.217	                                          Total                            :       1.57692e+07       4.54086e+08       4191.56
3.218	                                          Total                            :       2.04612e+07       -397187       35883
3.219	                                          Total                            :       1.65036e+07       4.54157e+08       4665.76
3.22	                                          Total                            :       2.04418e+07       -374139       36405.6
3.221	                                          Total                            :       1.56583e+07       4.53461e+08       4023.72
3.222	                                          Total                            :       2.04374e+07       -396932       35779.4
3.223	                                          Total                            :       1.65037e+07       4.53622e+08       4671.83
3.224	                                          Total                            :       2.04135e+07       -368364       36484.4
3.225	                                          Total                            :       1.53559e+07       4.52847e+08       4006.93
3.226	                                          Total                            :       2.04064e+07       -392150       36142.7
3.227	                                          Total                            :       1.62941e+07       4.52957e+08       4542.46
3.228	                                          Total                            :       2.03714e+07       -369681       36276.9
3.229	                                          Total                            :       1.54126e+07       4.51825e+08       4114.95
3.23	                                          Total                            :       2.03715e+07       -381722       36267.5
